Unnamed: 0.1,index,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column,alpha,beta
9918,5601,10561,C[C@](C/C=C/C=C/c1ccc(cc1)c2ccccc2)(C=O)c3ccccc3,13.824,1.0,0.05,10.6023/A18060235,OD,1.1297019675925926,1.1641340168436471
9919,5601,10560,C[C@@](C/C=C/C=C/c1ccc(cc1)c2ccccc2)(C=O)c3ccccc3,15.617,1.0,0.05,10.6023/A18060235,OD,1.1297019675925926,1.1641340168436471
9998,5652,10651,C[C@](C\C=C\C=C\c1ccc(cc1)C(F)(F)F)(C=O)c2ccccc2,13.258,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.051968622718359,1.092384017162778
9999,5652,10652,C[C@@](C\C=C\C=C\c1ccc(cc1)C(F)(F)F)(C=O)c2ccccc2,13.947,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.051968622718359,1.092384017162778
10102,5717,10768,C[C@@]1(C(=O)Oc2ccccc2)C(=O)Oc3c4ccccc4ccc13,11.1,1.0,0.01,10.1039/C3CC47455K,OD,1.2702702702702702,1.3658536585365857
10103,5717,10769,C[C@]1(C(=O)Oc2ccccc2)C(=O)Oc3c4ccccc4ccc13,14.1,1.0,0.01,10.1039/C3CC47455K,OD,1.2702702702702702,1.3658536585365857
10106,5719,10772,Cc1ccc2c(OC(=O)[C@@]2(C)C(=O)Oc3ccccc3)c1,12.5,0.5,0.05,10.1039/C3CC47455K,OD,1.128,1.2388059701492538
10107,5719,10773,Cc1ccc2c(OC(=O)[C@]2(C)C(=O)Oc3ccccc3)c1,14.1,0.5,0.05,10.1039/C3CC47455K,OD,1.128,1.2388059701492538
10382,5886,11078,CC(C)COC(=O)N1CCO[C@H](C1)c2ccccc2,14.4,1.0,0.1,10.1039/D1SC04288B,OD,1.659722222222222,1.826086956521739
10383,5886,11077,CC(C)COC(=O)N1CCO[C@@H](C1)c2ccccc2,23.9,1.0,0.1,10.1039/D1SC04288B,OD,1.659722222222222,1.826086956521739
10544,5982,11254,C[C@](C/C=C/C=C/c1ccc(F)cc1)(C=O)c2ccccc2,13.241,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.103693074541198,1.1845182099180218
10545,5982,11255,C[C@@](C/C=C/C=C/c1ccc(F)cc1)(C=O)c2ccccc2,14.614,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.103693074541198,1.1845182099180218
10702,6083,11434,C[C@](C/C=C/C=C/c1ccc(Cl)cc1)(C=O)c2ccccc2,13.886,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.0694224398674923,1.1192184021766018
10703,6083,11435,C[C@@](C/C=C/C=C/c1ccc(Cl)cc1)(C=O)c2ccccc2,14.85,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.0694224398674923,1.1192184021766018
10864,6176,11609,COc1cccc2C[C@@H](NC(=O)c3ccccc3)C(=O)Oc12,15.0,1.0,0.2,10.1002/anie.202110286,OD,2.0,2.239669421487604
10865,6176,11608,COc1cccc2C[C@H](NC(=O)c3ccccc3)C(=O)Oc12,30.0,1.0,0.2,10.1002/anie.202110286,OD,2.0,2.239669421487604
11186,6362,11955,C[C@](C\C=C\C=C)(C=O)c1ccccc1F,14.757,0.5,0.003,10.1021/acs.orglett.0c03466,OD,1.0490614623568475,1.080830635257341
11187,6362,11956,C[C@@](C\C=C\C=C)(C=O)c1ccccc1F,15.481,0.5,0.003,10.1021/acs.orglett.0c03466,OD,1.0490614623568475,1.080830635257341
11354,6478,12155,Cc1ccc(/C=C/C=C/C[C@@](C)(C=O)c2ccccc2)cc1,13.983,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.1294428949438604,1.221190272516192
11355,6478,12156,Cc1ccc(/C=C/C=C/C[C@](C)(C=O)c2ccccc2)cc1,15.793,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.1294428949438604,1.221190272516192
11360,6483,12163,Cl/C=C(/[C@@H]1C2N(CCc3ccc4ccccc4c23)N(C1=O)C(=O)c5ccccc5)c6ccccc6,12.4,0.75,0.15,10.1039/C5SC01972A,OD,1.2741935483870968,1.3984375
11361,6483,12164,Cl/C=C(/[C@H]1C2N(CCc3ccc4ccccc4c23)N(C1=O)C(=O)c5ccccc5)c6ccccc6,15.8,0.75,0.15,10.1039/C5SC01972A,OD,1.2741935483870968,1.3984375
11402,6506,12208,C[C@@H](Nc1ccccc1)C(=O)c2cccc(Cl)c2,15.8,1.0,0.01,10.1021/jacs.0c07210,OD,1.4367088607594936,1.5348837209302326
11403,6506,12207,C[C@H](Nc1ccccc1)C(=O)c2cccc(Cl)c2,22.7,1.0,0.01,10.1021/jacs.0c07210,OD,1.4367088607594936,1.5348837209302326
11428,6521,12235,C[C@](C/C=C/C=C/c1cccc(F)c1)(C=O)c2ccccc2,14.142,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.1235327393579408,1.2094222009110525
11429,6521,12236,C[C@@](C/C=C/C=C/c1cccc(F)c1)(C=O)c2ccccc2,15.889,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.1235327393579408,1.2094222009110525
11598,6622,12421,COc1ccc(N[C@@H]2CCc3ccccc3C2=O)cc1,12.5,1.0,0.1,10.1021/jacs.0c07210,OD,1.288,1.3750000000000002
11599,6622,12422,COc1ccc(N[C@H]2CCc3ccccc3C2=O)cc1,16.1,1.0,0.1,10.1021/jacs.0c07210,OD,1.288,1.3750000000000002
11760,6715,12595,CCC[C@@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3ccc(C)c(C)c3,13.0,1.0,0.1,10.1038/s41467/018/04645/3,OD,1.2538461538461538,1.3267326732673268
11761,6715,12596,CCC[C@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3ccc(C)c(C)c3,16.3,1.0,0.1,10.1038/s41467/018/04645/3,OD,1.2538461538461538,1.3267326732673268
11798,6735,12634,C[C@](C/C=C/C=C/c1ccccc1F)(C=O)c2ccccc2,14.449,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.128797840681016,1.2151693837437851
11799,6735,12635,C[C@@](C/C=C/C=C/c1ccccc1F)(C=O)c2ccccc2,16.31,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.128797840681016,1.2151693837437851
11820,6750,12660,CCC[C@@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3ccc(C)cc3,13.0,1.0,0.1,10.1038/s41467/018/04645/3,OD,1.2615384615384615,1.3366336633663365
11821,6750,12661,CCC[C@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3ccc(C)cc3,16.4,1.0,0.1,10.1038/s41467/018/04645/3,OD,1.2615384615384615,1.3366336633663365
12138,6943,13013,CC(C)[Si](C#C[C@@H](N)c1ccccc1)(C(C)C)C(C)C,16.9,0.5,0.02,10.1002/adsc.201800243,OD,1.1124260355029587,1.1711711711711714
12139,6943,13012,CC(C)[Si](C#C[C@H](N)c1ccccc1)(C(C)C)C(C)C,18.8,0.5,0.02,10.1002/adsc.201800243,OD,1.1124260355029587,1.1711711711711714
12242,7003,13125,N#CCC[C@@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,17.01,1.0,0.2,10.1021/jacs.0c09125,OD,1.115814226925338,1.1396172927002126
12243,7003,13124,N#CCC[C@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,18.98,1.0,0.2,10.1021/jacs.0c09125,OD,1.115814226925338,1.1396172927002126
