Unnamed: 0,index,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
19002,10277,CC[C@]1(CC(=NN1[S](=O)(=O)c2ccc(C)cc2)c3ccccc3)C(C)=C,32.0,0.8,0.25,10.1021/jacs.8b02865,IC3
19034,10295,CC(=O)OC[C@H](O)c1ccccc1,26.9,0.5,0.1,10.1002/anie.201306231,IC3
19035,10295,CC(=O)OC[C@@H](O)c1ccccc1,32.2,0.5,0.1,10.1002/anie.201306231,IC3
19079,10320,O=[S]1(=O)N[C@H](c2ccc3OCOc3c2)c4ccccc4O1,34.8,1.0,0.1,10.1039/C6CC08759K,IC3
19080,10320,O=[S]1(=O)N[C@@H](c2ccc3OCOc3c2)c4ccccc4O1,32.4,1.0,0.1,10.1039/C6CC08759K,IC3
19098,10331,CC(=C)[C@@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)c3ccc(Cl)cc3Cl,27.8,0.8,0.25,10.1021/jacs.8b02865,IC3
19099,10331,CC(=C)[C@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)c3ccc(Cl)cc3Cl,32.5,0.8,0.25,10.1021/jacs.8b02865,IC3
19141,10357,CC[C@H]1C=C2N([C@@H](O)[C@@H]1C)[S](=O)(=O)Oc3c4ccccc4ccc23,29.16,0.4,0.07,10.1021/ol502033v,IC3
19151,10363,Cc1ccc2[C@H](N[S](=O)(=O)Oc2c1)c3ccccc3,25.8,1.0,0.1,10.1039/C6CC08759K,IC3
19152,10363,Cc1ccc2[C@@H](N[S](=O)(=O)Oc2c1)c3ccccc3,32.8,1.0,0.1,10.1039/C6CC08759K,IC3
19200,10390,COc1ccc(cc1)C(=O)NN[C@@H](C)c2ccccc2,38.82,1.0,0.1,10.1002/anie.201909928,IC3
19201,10390,COc1ccc(cc1)C(=O)NN[C@H](C)c2ccccc2,33.086,1.0,0.1,10.1002/anie.201909928,IC3
19204,10392,COC(=O)[C@@](C)(N)[C@H](C=C)c1ccc(F)cc1,21.8,1.0,0.1,10.1021/jacs.8b00187,IC3
19205,10393,COC(=O)[C@@](C)(N)[C@H](C=C)c1ccc(F)cc1,21.8,1.0,0.1,10.1021/jacs.8b00187,IC3
19255,10422,CC(C)(C)OC(=O)[C@@H](N)[C@@H](C=C)c1ccc(F)cc1,33.9,0.8,0.015,10.1002/adsc.201801148,IC3
19256,10423,CC(C)(C)OC(=O)[C@@H](N)[C@@H](C=C)c1ccc(F)cc1,33.9,0.8,0.015,10.1002/adsc.201801148,IC3
19375,10495,Clc1ccc2C(=O)O[C@H](OC(=O)C(c3ccccc3)c4ccccc4)c2c1,19.8,0.8,0.25,10.1002/anie.202012445,IC3
19376,10495,Clc1ccc2C(=O)O[C@@H](OC(=O)C(c3ccccc3)c4ccccc4)c2c1,34.4,0.8,0.25,10.1002/anie.202012445,IC3
19382,10499,CCc1ccc(cc1)/C=C/[C@@]2(CO)C(=O)N(COCc3ccccc3)c4cccc(Cl)c24,57.9,0.8,0.05,10.31635/ccschem.019.20190064,IC3
19383,10499,CCc1ccc(cc1)/C=C/[C@]2(CO)C(=O)N(COCc3ccccc3)c4cccc(Cl)c24,34.4,0.8,0.05,10.31635/ccschem.019.20190064,IC3
19391,10504,COc1cccc(c1)[C@H]2N[S](=O)(=O)Oc3ccccc23,29.1,1.0,0.1,10.1039/C6CC08759K,IC3
19392,10504,COc1cccc(c1)[C@@H]2N[S](=O)(=O)Oc3ccccc23,34.5,1.0,0.1,10.1039/C6CC08759K,IC3
19395,10506,COC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)c3ccccc3OC,51.5,0.8,0.2,10.1002/anie.201916534,IC3
19396,10506,COC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)c3ccccc3OC,34.5,0.8,0.2,10.1002/anie.201916534,IC3
19404,10511,CC(C)C1=NN([C@](C)(C1)C(C)=C)[S](=O)(=O)c2ccc(C)cc2,28.2,0.8,0.25,10.1021/jacs.8b02865,IC3
19405,10511,CC(C)C1=NN([C@@](C)(C1)C(C)=C)[S](=O)(=O)c2ccc(C)cc2,34.6,0.8,0.25,10.1021/jacs.8b02865,IC3
19416,10517,C[C@@H](NC(C)=O)C#Cc1ccc2OCOc2c1,30.42,1.0,0.1,10.1002/anie.202106566,IC3
19417,10517,C[C@H](NC(C)=O)C#Cc1ccc2OCOc2c1,34.623,1.0,0.1,10.1002/anie.202106566,IC3
19465,10545,COc1ccc(cc1)[S](=O)(=O)[C@@H](C)\C=C\c2ccccc2,48.36,1.0,0.2,10.1002/anie.202012485,IC3
19466,10545,COc1ccc(cc1)[S](=O)(=O)[C@H](C)\C=C\c2ccccc2,34.83,1.0,0.2,10.1002/anie.202012485,IC3
19537,10587,OC[C@]1(CCc2ccccc2)C(=O)Nc3ccccc13,58.6,0.8,0.1,10.31635/ccschem.019.20190064,IC3
19538,10587,OC[C@@]1(CCc2ccccc2)C(=O)Nc3ccccc13,35.4,0.8,0.1,10.31635/ccschem.019.20190064,IC3
19622,10634,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3ccc(F)cc3,26.5,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
19623,10634,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3ccc(F)cc3,36.3,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
19654,10650,C[S](=O)(=O)N[C@H](C(=O)OCc1ccccc1)c2ccccc2,44.2,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
19655,10650,C[S](=O)(=O)N[C@@H](C(=O)OCc1ccccc1)c2ccccc2,36.5,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
19658,10652,Brc1ccc2C(=O)O[C@H](OC(=O)C(c3ccccc3)c4ccccc4)c2c1,21.3,0.8,0.1,10.1002/anie.202012445,IC3
19659,10652,Brc1ccc2C(=O)O[C@@H](OC(=O)C(c3ccccc3)c4ccccc4)c2c1,36.6,0.8,0.1,10.1002/anie.202012445,IC3
19676,10661,O=C(OCc1ccccc1)[C@@H](N[S](=O)(=O)c2ccccc2)c3ccccc3,30.4,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
19677,10661,O=C(OCc1ccccc1)[C@H](N[S](=O)(=O)c2ccccc2)c3ccccc3,36.7,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
19709,10680,O=C(O[C@H]1OC(=O)c2ccccc12)C(c3ccccc3)c4ccccc4,22.5,0.8,0.25,10.1002/anie.202012445,IC3
19710,10680,O=C(O[C@@H]1OC(=O)c2ccccc12)C(c3ccccc3)c4ccccc4,36.9,0.8,0.25,10.1002/anie.202012445,IC3
19715,10683,Clc1cccc2C(=O)O[C@H](OC(=O)C(c3ccccc3)c4ccccc4)c12,34.5,0.8,0.25,10.1002/anie.202012445,IC3
19716,10683,Clc1cccc2C(=O)O[C@@H](OC(=O)C(c3ccccc3)c4ccccc4)c12,36.9,0.8,0.25,10.1002/anie.202012445,IC3
19766,10710,COc1cc(OC)cc(c1)C#C[C@@H](C)NC(C)=O,30.608,1.0,0.1,10.1002/anie.202106566,IC3
19767,10710,COc1cc(OC)cc(c1)C#C[C@H](C)NC(C)=O,37.374,1.0,0.1,10.1002/anie.202106566,IC3
19808,10731,O=[S]1(=O)N[C@H](c2cscc2)c3ccccc3O1,35.5,1.0,0.05,10.1039/C6CC08759K,IC3
19809,10731,O=[S]1(=O)N[C@@H](c2cscc2)c3ccccc3O1,37.7,1.0,0.05,10.1039/C6CC08759K,IC3
19835,10746,CC(=C)[C@@]1(CCCOCc2ccccc2)CC(=NN1[S](=O)(=O)c3ccc(C)cc3)c4ccccc4,26.0,0.8,0.25,10.1021/jacs.8b02865,IC3
19836,10746,CC(=C)[C@]1(CCCOCc2ccccc2)CC(=NN1[S](=O)(=O)c3ccc(C)cc3)c4ccccc4,37.9,0.8,0.25,10.1021/jacs.8b02865,IC3
19891,10778,CC[C@H]1C=C2N([C@@H](O)[C@@H]1C)[S](=O)(=O)Oc3cc(F)ccc23,25.41,0.4,0.06,10.1021/ol502033v,IC3
19940,10806,C[C@@H]1[C@H](O)N2C(=C[C@H]1c3sccc3)c4ccccc4[S]2(=O)=O,63.17,0.9,0.1,10.1002/adsc.201500550,IC3
19981,10830,CC[C@H]1C=C2N([C@@H](O)[C@@H]1C)[S](=O)(=O)Oc3ccc(F)cc23,22.53,0.6,0.06,10.1021/ol502033v,IC3
20172,10934,Cc1cccc2N[C@H]3CCCC[C@H]3c12,8.3,1.0,0.1,10.1016/j.tet.2013.06.016,IC3
20173,10934,Cc1cccc2N[C@@H]3CCCC[C@H]3c12,4.6,1.0,0.1,10.1016/j.tet.2013.06.016,IC3
20241,10974,COc1ccccc1N[C@H](CO)CCCO,7.6,1.0,0.4,10.1021/acs.orglett.9b01290,IC3
20242,10974,COc1ccccc1N[C@@H](CO)CCCO,4.9,1.0,0.4,10.1021/acs.orglett.9b01290,IC3
20330,11022,CCC1=NN([C@](C)(C1)C(C)=C)[S](=O)(=O)c2ccc(C)cc2,33.0,0.8,0.25,10.1021/jacs.8b02865,IC3
20331,11022,CCC1=NN([C@@](C)(C1)C(C)=C)[S](=O)(=O)c2ccc(C)cc2,40.8,0.8,0.25,10.1021/jacs.8b02865,IC3
20410,11068,Cc1cc(F)ccc1[C@@H]2NCCNC2=O,31.8,1.0,0.2,10.1002/adsc.201700175,IC3
20411,11068,Cc1cc(F)ccc1[C@H]2NCCNC2=O,41.7,1.0,0.2,10.1002/adsc.201700175,IC3
20417,11072,COC(=O)[C@@H](N[S](C)(=O)=O)c1ccccc1Cl,37.3,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
20418,11072,COC(=O)[C@H](N[S](C)(=O)=O)c1ccccc1Cl,41.8,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
20423,11075,O=[S]1(=O)N[C@H](c2ccc3ccccc3c2)c4ccccc4O1,21.6,1.0,0.1,10.1039/C6CC08759K,IC3
20424,11075,O=[S]1(=O)N[C@@H](c2ccc3ccccc3c2)c4ccccc4O1,41.9,1.0,0.1,10.1039/C6CC08759K,IC3
20524,11133,COC(=O)[C@@H](N)Cc1ccccc1,50.8,0.8,0.04,10.1002/anie.201916534,IC3
20525,11133,COC(=O)[C@H](N)Cc1ccccc1,43.1,0.8,0.04,10.1002/anie.201916534,IC3
20530,11136,COc1ccc(\C=C\[C@H](C)[S](=O)(=O)c2ccc(C)cc2)cc1,54.94,1.0,0.2,10.1002/anie.202012485,IC3
20531,11136,COc1ccc(\C=C\[C@@H](C)[S](=O)(=O)c2ccc(C)cc2)cc1,43.17,1.0,0.2,10.1002/anie.202012485,IC3
20532,11137,COC(=O)c1ccc(cc1)C#C[C@@H](C)NC(C)=O,35.714,1.0,0.1,10.1002/anie.202106566,IC3
20533,11137,COC(=O)c1ccc(cc1)C#C[C@H](C)NC(C)=O,43.174,1.0,0.1,10.1002/anie.202106566,IC3
20536,11139,Fc1cccc2C(=O)O[C@H](OC(=O)C(c3ccccc3)c4ccccc4)c12,32.2,0.8,0.1,10.1002/anie.202012445,IC3
20537,11139,Fc1cccc2C(=O)O[C@@H](OC(=O)C(c3ccccc3)c4ccccc4)c12,43.3,0.8,0.1,10.1002/anie.202012445,IC3
20552,11149,Brc1ccc2[C@@H](OC(=O)C(c3ccccc3)c4ccccc4)OC(=O)c2c1,20.7,0.8,0.25,10.1002/anie.202012445,IC3
20553,11149,Brc1ccc2[C@H](OC(=O)C(c3ccccc3)c4ccccc4)OC(=O)c2c1,43.6,0.8,0.25,10.1002/anie.202012445,IC3
20623,11190,COc1cc(OC)cc(\C=C\[C@H](C)[S](=O)(=O)c2ccc(C)cc2)c1,62.15,1.0,0.2,10.1002/anie.202012485,IC3
20624,11190,COc1cc(OC)cc(\C=C\[C@@H](C)[S](=O)(=O)c2ccc(C)cc2)c1,44.6,1.0,0.2,10.1002/anie.202012485,IC3
20640,11200,CC[C@H]1C=C2N([C@@H](O)[C@@H]1C)[S](=O)(=O)Oc3ccc(Cl)cc23,26.0,0.5,0.06,10.1021/ol502033v,IC3
20720,11245,C[C@@H]1[C@@H](O)N2C(=C[C@H]1c3sccc3)c4ccccc4[S]2(=O)=O,53.02,0.9,0.1,10.1002/adsc.201500550,IC3
20728,11250,CC(=C)[C@@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)Cc3ccccc3,36.0,0.8,0.25,10.1021/jacs.8b02865,IC3
20729,11250,CC(=C)[C@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)Cc3ccccc3,46.4,0.8,0.25,10.1021/jacs.8b02865,IC3
20741,11257,COc1ccc(CN2[C@H](CC(C)(C)C2=O)c3cccc(C)c3)cc1OC,35.5,1.0,0.25,10.1021/acs.orglett.7b00651,IC3
20742,11257,COc1ccc(CN2[C@@H](CC(C)(C)C2=O)c3cccc(C)c3)cc1OC,46.7,1.0,0.25,10.1021/acs.orglett.7b00651,IC3
20749,11261,CC(C)(C)c1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3ccccc3,36.2,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
20750,11261,CC(C)(C)c1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3ccccc3,46.8,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
20788,11286,C[C@@H](\C=C\c1ccc2OCOc2c1)[S](=O)(=O)c3ccc(C)cc3,65.49,1.0,0.2,10.1002/anie.202012485,IC3
20789,11286,C[C@H](\C=C\c1ccc2OCOc2c1)[S](=O)(=O)c3ccc(C)cc3,47.54,1.0,0.2,10.1002/anie.202012485,IC3
20823,11306,CN1[C@H](CCC1=O)c2cccc(C)c2,44.1,0.6,0.2,10.1021/acs.orglett.7b00651,IC3
20824,11306,CN1[C@@H](CCC1=O)c2cccc(C)c2,48.6,0.6,0.2,10.1021/acs.orglett.7b00651,IC3
20828,11309,Cc1ccccc1[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3ccccc3,26.5,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
20829,11309,Cc1ccccc1[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3ccccc3,48.7,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
20857,11324,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3ccccc3,40.6,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
20858,11324,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3ccccc3,49.5,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
20881,11337,C[C@@H](\C=C\c1ccccc1)[C@](N)(CC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,15.0,1.0,0.1,10.1021/jacs.0c02150,IC3
20952,11377,Cc1ccc(cc1)[C@H](O)c2ccc(cc2)C(F)(F)F,5.57,1.0,0.05,10.1021/jacs.0c04725,IC3
20953,11377,Cc1ccc(cc1)[C@@H](O)c2ccc(cc2)C(F)(F)F,5.2,1.0,0.05,10.1021/jacs.0c04725,IC3
21074,11448,CC(C)(C)OC(=O)[C@]1(CCC(=N1)c2ccccc2)C\C=C\c3ccccc3,5.8,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
21075,11448,CC(C)(C)OC(=O)[C@@]1(CCC(=N1)c2ccccc2)C\C=C\c3ccccc3,5.4,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
21079,11451,Cc1ccc2[C@@H]3CCCC[C@@H]3Nc2c1,6.3,1.0,0.01,10.1016/j.tet.2013.06.016,IC3
21153,11494,OCC[C@@H](CO)Nc1ccccc1,7.5,1.0,0.25,10.1021/acs.orglett.9b01290,IC3
21154,11494,OCC[C@H](CO)Nc1ccccc1,5.6,1.0,0.25,10.1021/acs.orglett.9b01290,IC3
21196,11518,CC(C)(C)OC(=O)[C@]1(CCC(=N1)c2ccccc2)C\C=C\c3ccc(cc3)C(F)(F)F,6.0,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
21197,11518,CC(C)(C)OC(=O)[C@@]1(CCC(=N1)c2ccccc2)C\C=C\c3ccc(cc3)C(F)(F)F,5.7,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
21256,11551,CC(C)(C)OC(=O)[C@]1(CCC(=N1)c2ccccc2)CC=C,6.6,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
21257,11551,CC(C)(C)OC(=O)[C@@]1(CCC(=N1)c2ccccc2)CC=C,5.8,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
21292,11572,BrC1=C(N[C@H]2C=CCC[C@@H]12)c3ccccc3,6.141,0.8,0.08,10.1002/adsc.202000151,IC3
21305,11580,C[C@@H](\C=C\c1ccccc1)[C@]2(CCC(=N2)c3ccccc3)C(=O)OC(C)(C)C,5.5,1.0,0.05,10.1021/jacs.0c02150,IC3
21321,11589,Cc1ccccc1N[C@H](CO)CCO,8.6,1.0,0.2,10.1021/acs.orglett.9b01290,IC3
21322,11589,Cc1ccccc1N[C@@H](CO)CCO,5.9,1.0,0.2,10.1021/acs.orglett.9b01290,IC3
21367,11614,CCCC1=NN([C@](C)(C1)C(C)=C)[S](=O)(=O)c2ccc(C)cc2,38.7,0.8,0.25,10.1021/jacs.8b02865,IC3
21368,11614,CCCC1=NN([C@@](C)(C1)C(C)=C)[S](=O)(=O)c2ccc(C)cc2,50.3,0.8,0.25,10.1021/jacs.8b02865,IC3
21370,11616,CC(=C)[C@@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)c3occc3,44.9,0.8,0.25,10.1021/jacs.8b02865,IC3
21371,11616,CC(=C)[C@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)c3occc3,50.3,0.8,0.25,10.1021/jacs.8b02865,IC3
21388,11625,CC[C@H]1C=C2N([C@@H](O)[C@@H]1C)[S](=O)(=O)Oc3ccc(OC)cc23,27.96,0.7,0.1,10.1021/ol502033v,IC3
21390,11627,O[C@@H]1C[C@H](C=C2N1[S](=O)(=O)c3ccccc23)c4sccc4,41.91,0.9,0.2,10.1039/C4CC07051H,IC3
21391,11628,O=C(O[C@H]1OC(=O)c2ccc(cc12)C(=O)c3ccccc3)C(c4ccccc4)c5ccccc5,36.1,0.8,0.25,10.1002/anie.202012445,IC3
21392,11628,O=C(O[C@@H]1OC(=O)c2ccc(cc12)C(=O)c3ccccc3)C(c4ccccc4)c5ccccc5,50.7,0.8,0.25,10.1002/anie.202012445,IC3
21436,11654,CN1[C@H](CCC1=O)c2ccccc2,46.4,0.6,0.2,10.1021/acs.orglett.7b00651,IC3
21437,11654,CN1[C@@H](CCC1=O)c2ccccc2,51.4,0.6,0.2,10.1021/acs.orglett.7b00651,IC3
21464,11669,COc1ccc2cc(ccc2c1)[C@H](N[S](=O)(=O)c3ccc(C)cc3)C(=O)OCc4ccccc4,47.0,0.8,0.3,10.1021/acs.orglett.9b03452,IC3
21465,11669,COc1ccc2cc(ccc2c1)[C@@H](N[S](=O)(=O)c3ccc(C)cc3)C(=O)OCc4ccccc4,52.0,0.8,0.3,10.1021/acs.orglett.9b03452,IC3
21517,11698,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3sccc3,48.6,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
21518,11698,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3sccc3,53.0,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
21534,11709,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OC(C)(C)C)c2ccccc2,55.9,0.6,0.15,10.1021/acs.orglett.9b03452,IC3
21535,11709,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OC(C)(C)C)c2ccccc2,53.3,0.6,0.15,10.1021/acs.orglett.9b03452,IC3
21558,11725,C[C@@H](/C=C/c1ccc(cc1)N(C)C)[S](=O)(=O)c2ccc(C)cc2,72.36,1.0,0.2,10.1002/anie.202012485,IC3
21559,11725,C[C@H](/C=C/c1ccc(cc1)N(C)C)[S](=O)(=O)c2ccc(C)cc2,54.07,1.0,0.2,10.1002/anie.202012485,IC3
21606,11754,CC(C)[C@H]1C[C@@H](O)N2C(=C1)c3ccccc3[S]2(=O)=O,44.42,0.9,0.2,10.1039/C4CC07051H,IC3
21607,11755,C[C@@H]1[C@@H](O)N2C(=C[C@H]1c3ccccc3F)c4ccccc4[S]2(=O)=O,58.15,0.9,0.1,10.1002/adsc.201500550,IC3
21618,11762,O=C(O[C@H]1OC(=O)c2c1ccc3ccccc23)C(c4ccccc4)c5ccccc5,25.2,0.8,0.25,10.1002/anie.202012445,IC3
21619,11762,O=C(O[C@@H]1OC(=O)c2c1ccc3ccccc23)C(c4ccccc4)c5ccccc5,56.1,0.8,0.25,10.1002/anie.202012445,IC3
21656,11787,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3cc(C)cc(C)c3,38.7,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
21657,11787,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3cc(C)cc(C)c3,56.9,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
21667,11793,O=C1CC[C@@H](O1)c2cccc(OCc3ccccc3)c2,52.8,0.8,0.1,10.1002/adsc.201801186,IC3
21668,11793,O=C1CC[C@H](O1)c2cccc(OCc3ccccc3)c2,57.05,0.8,0.1,10.1002/adsc.201801186,IC3
21688,11806,CC(=C)[C@@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)\C=C\c3ccccc3,50.8,0.8,0.25,10.1021/jacs.8b02865,IC3
21689,11806,CC(=C)[C@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)\C=C\c3ccccc3,57.6,0.8,0.25,10.1021/jacs.8b02865,IC3
21700,11814,CCC[C@@H]1C[C@@H](O)N2C(=C1)c3ccccc3[S]2(=O)=O,44.8,0.9,0.2,10.1039/C4CC07051H,IC3
21706,11818,CC(=C)[C@@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)c3ccccc3C,54.0,0.5,0.2,10.1021/jacs.8b02865,IC3
21707,11818,CC(=C)[C@]1(C)CC(=NN1[S](=O)(=O)c2ccc(C)cc2)c3ccccc3C,58.1,0.5,0.2,10.1021/jacs.8b02865,IC3
21708,11819,COC(=O)[C@@H](Cc1ccc(cc1)C(=O)OC)OC(=O)c2ccccc2,52.7,1.0,0.05,10.1002/adsc.201800774,IC3
21709,11819,COC(=O)[C@H](Cc1ccc(cc1)C(=O)OC)OC(=O)c2ccccc2,58.2,1.0,0.05,10.1002/adsc.201800774,IC3
21726,11829,CC[C@@H]1C[C@@H](O)N2C(=C1)c3ccccc3[S]2(=O)=O,44.87,0.9,0.2,10.1039/C4CC07051H,IC3
21752,11845,COc1ccc(CN2[C@H](CC(C)(C)C2=O)c3ccc4ccccc4c3)cc1OC,45.6,1.0,0.25,10.1021/acs.orglett.7b00651,IC3
21753,11845,COc1ccc(CN2[C@@H](CC(C)(C)C2=O)c3ccc4ccccc4c3)cc1OC,59.6,1.0,0.25,10.1021/acs.orglett.7b00651,IC3
21754,11846,Fc1ccccc1[C@H]2N[S](=O)(=O)Oc3ccccc23,61.7,1.0,0.1,10.1039/C6CC08759K,IC3
21755,11846,Fc1ccccc1[C@@H]2N[S](=O)(=O)Oc3ccccc23,59.6,1.0,0.1,10.1039/C6CC08759K,IC3
21756,11847,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3ccc(cc3)C(C)(C)C,37.9,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
21757,11847,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3ccc(cc3)C(C)(C)C,59.7,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
21760,11850,COc1ccc(cc1)[C@H]2N[S](=O)(=O)Oc3ccccc23,33.2,1.0,0.1,10.1039/C6CC08759K,IC3
21761,11850,COc1ccc(cc1)[C@@H]2N[S](=O)(=O)Oc3ccccc23,59.9,1.0,0.1,10.1039/C6CC08759K,IC3
21772,11857,CCC[C@@H](C=C)[C@]1(C)C(=O)N(C(=O)OC)c2ccccc12,6.4,1.0,0.05,10.1002/chem.202101267.,IC3
21808,11876,O[C@@H]1CCCC2(OCCO2)[C@@H]1c3ccc(Cl)c(Cl)c3,6.959,1.0,0.1,10.1021/acs.orglett.1c00044,IC3
21851,11902,CC(C)(C)OC(=O)[C@]1(CCC(=N1)c2ccccc2)C/C=C/c3cc(Cl)cc(Cl)c3,6.9,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
21852,11902,CC(C)(C)OC(=O)[C@@]1(CCC(=N1)c2ccccc2)C/C=C/c3cc(Cl)cc(Cl)c3,6.1,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
21862,11908,Cc1ccc(N[C@H](CO)CCO)cc1,9.0,1.0,0.25,10.1021/acs.orglett.9b01290,IC3
21863,11908,Cc1ccc(N[C@@H](CO)CCO)cc1,6.1,1.0,0.25,10.1021/acs.orglett.9b01290,IC3
21932,11945,CCC/C=C/C[C@@]1(CCC(=N1)c2ccccc2)C(=O)OC(C)(C)C,6.7,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
21933,11945,CCC/C=C/C[C@]1(CCC(=N1)c2ccccc2)C(=O)OC(C)(C)C,6.2,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
22014,11991,OCC[C@@H](CO)Nc1cccc(F)c1,9.8,1.0,0.15,10.1021/acs.orglett.9b01290,IC3
22015,11991,OCC[C@H](CO)Nc1cccc(F)c1,6.3,1.0,0.15,10.1021/acs.orglett.9b01290,IC3
22076,12026,CC(C)(C)OC(=O)[C@]1(CCC(=N1)c2cccc(F)c2)C\C=C\c3ccccc3,7.0,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
22077,12026,CC(C)(C)OC(=O)[C@@]1(CCC(=N1)c2cccc(F)c2)C\C=C\c3ccccc3,6.4,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
22082,12029,CC(C)(C)OC(=O)[C@]1(CCC(=N1)c2cccc(Cl)c2)C\C=C\c3ccccc3,7.3,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
22083,12029,CC(C)(C)OC(=O)[C@@]1(CCC(=N1)c2cccc(Cl)c2)C\C=C\c3ccccc3,6.4,1.0,0.05,10.1021/acs.orglett.8b02902,IC3
22204,12099,CCOC(=O)[C@@](NC(=O)OC(C)(C)C)(OC1CCCC1)C#Cc2ccccc2,12.542,1.0,0.1,10.1038/s41467/022/28002/7,IC3
22205,12099,CCOC(=O)[C@](NC(=O)OC(C)(C)C)(OC1CCCC1)C#Cc2ccccc2,6.595,1.0,0.1,10.1038/s41467/022/28002/7,IC3
22380,12196,CCOC(=O)[C@]1(CCC(=N1)c2ccccc2)[C@H](OC(C)=O)C=C(C)C,8.1,1.0,0.1,10.31635/ccschem.021.202101044,IC3
22381,12196,CCOC(=O)[C@@]1(CCC(=N1)c2ccccc2)[C@H](OC(C)=O)C=C(C)C,6.8,1.0,0.1,10.31635/ccschem.021.202101044,IC3
22520,12272,COC(=O)[C@@H](N[S](=O)(=O)c1ccc(C)cc1)c2ccccc2,38.4,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
22521,12272,COC(=O)[C@H](N[S](=O)(=O)c1ccc(C)cc1)c2ccccc2,60.5,0.6,0.3,10.1021/acs.orglett.9b03452,IC3
22530,12278,COc1ccc(CN2[C@H](CC(C)(C)C2=O)c3ccccc3)cc1OC,46.3,1.0,0.2,10.1021/acs.orglett.7b00651,IC3
