Unnamed: 0,index,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
21685,11804,CC(C)(C)c1ccc(cc1)C2=C3N([C@H]4C=CCC[C@@H]24)[S](=O)(=O)c5ccccc35,51.56,0.7,0.1,10.1021/acs.orglett.6b03529,IE
21762,11851,Cc1ccc(cc1)[S](=O)(=O)N[C@H](CCC(=O)N(Cc2ccccc2)Cc3ccccc3)C(C)(C)C,49.2,0.8,0.15,10.1038/s41467/018/07462/w,IE
21763,11851,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](CCC(=O)N(Cc2ccccc2)Cc3ccccc3)C(C)(C)C,59.9,0.8,0.15,10.1038/s41467/018/07462/w,IE
21797,11870,CC(C)(C)OC(=O)[C@]12CC(=N[C@H]1C=CC=C2)c3cccc(Br)c3,6.449,1.0,0.3,10.31635/ccschem.021.202000671,IE
21798,11870,CC(C)(C)OC(=O)[C@@]12CC(=N[C@H]1C=CC=C2)c3cccc(Br)c3,6.048,1.0,0.3,10.31635/ccschem.021.202000671,IE
21879,11918,FC(F)(F)[C@H]1CC(=O)NC2=C1C(=O)OC2,4.604,1.0,0.3,10.1021/acs.orglett.0c00461,IE
21880,11918,FC(F)(F)[C@@H]1CC(=O)NC2=C1C(=O)OC2,6.136,1.0,0.3,10.1021/acs.orglett.0c00461,IE
22117,12049,CC(C)N1C[C@@H](\C=C\c2cccc(C)c2)N(C(C)C)C1=O,6.868,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22118,12049,CC(C)N1C[C@H](\C=C\c2cccc(C)c2)N(C(C)C)C1=O,6.473,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22164,12075,CC(C)N1C[C@@H](\C=C\c2ccccc2C)N(C(C)C)C1=O,7.154,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22165,12075,CC(C)N1C[C@H](\C=C\c2ccccc2C)N(C(C)C)C1=O,6.52,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22206,12100,CC(C)(C)OC(=O)[C@]12CC(=N[C@H]1C=CC=C2)c3ccccc3F,7.031,1.0,0.2,10.31635/ccschem.021.202000671,IE
22207,12100,CC(C)(C)OC(=O)[C@@]12CC(=N[C@H]1C=CC=C2)c3ccccc3F,6.597,1.0,0.2,10.31635/ccschem.021.202000671,IE
22246,12122,CC(C)N1C[C@@H](\C=C\c2ccccc2)N(C(C)C)C1=O,7.264,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22247,12122,CC(C)N1C[C@H](\C=C\c2ccccc2)N(C(C)C)C1=O,6.628,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22347,12178,CC(C)N1C[C@@H](/C=C/c2cccc(F)c2)N(C(C)C)C1=O,7.357,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22348,12178,CC(C)N1C[C@H](/C=C/c2cccc(F)c2)N(C(C)C)C1=O,6.794,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22484,12251,COc1ccccc1/C=C/[C@H]2CN(C(C)C)C(=O)N2C(C)C,6.924,1.0,0.3,10.1021/acs.orglett.8b00870,IE
